Supplier Name,Match1,Score1,Match2,Score2,Match3,Score3,Match4,Score4,Match5,Score5
"""Carlson",Bank Rossiya,64.36507936507937,'Federal State of Novorossiya,63.49206349206349,Narodny Soyuz,63.296703296703306,UralVagonZavod,62.38095238095238,Black Sea Bank for Development and Reconstruction,61.904761904761905
Martynova Yana Borisovna,Resort 'Nizhnyaya Oreanda,72.71241830065361,Donetskaya Narodnaya Respublika,69.2831541218638,Zarya Battalion,65.55555555555556,Prizrak Battalion 'Ghost' Battalion,63.55218855218855,VAD Aktsionernoe Obshchestvo VAD,62.88807189542484
"""LONGLEYFAVTO",ROSNEFT AERO,67.46031746031746,'Interavtomatika,63.33333333333333,UralVagonZavod,59.92063492063493,ORIENTAL REVIEW,58.80952380952381,ZELENODOLSK SHYARD,57.870370370370374
"""Chateau Vain Market",Z Interavtomatika (IA,69.09356725146199,Peace To Luhansk Region,66.27983000980713,"""VO Technopromexport",62.83891547049441,Battalion Gvardeysky,61.87400318979267,Death Battalion,61.71539961013646
"""Karat-Russ Media",First Crimean Insurance,69.00083612040135,Bank of Russia,67.9761904761905,Gas Industry Insurance Company SOGAZ,65.13888888888889,Sberbank of Russia,64.49915824915826,Bank Rossiya,63.888888888888886
"""Tsarsky House",Sberbank of Russia,64.49430199430199,Narodny Soyuz,64.46886446886447,Army of the Southeast,63.84726384726385,Bank Rossiya,63.56837606837607,Army of the South-East,63.053613053613056
IKEKL - General,NEW EASTERN OUTLK,65.3657616892911,ORIENTAL REVIEW,65.2991452991453,Integral,62.60683760683761,State enterprise 'Universal-Avia,62.38397206139141,ZELENODOLSK SHYARD,61.965811965811966
"Ochu ""Specialist.ru",Fedosia Oil Products Supply,66.2962962962963,GEOPOLITICA,66.16161616161617,Peace To Luhansk Region,65.26340004600874,Cossack National Guard,64.28386428386429,Luhansk Economic Union,64.28386428386429
"Ochu ""Specialist",Donbas People's Militia,64.62889767237593,'VO TPE,64.44444444444444,Donbass People's Militia,63.96464646464647,Peace To Luhansk Region,63.5024154589372,GEOPOLITICA,62.853535353535364
Kochakov-Filatov Victor Alexand,VAD Aktsionernoe Obshchestvo VAD,66.67786738351253,Somali Battalion,64.13875103391233,Vostok Battalion,64.13875103391233,558 Aircraft Repair Plant,62.51486401012018,Azovsky likerovodochny zavod,62.34740075996443
Mokhov Alexey Vyacheslavovich,VAD Aktsionernoe Obshchestvo VAD,60.92899274047186,Azovsky likerovodochny zavod,59.3861682604076,Sobol,56.781609195402304,So-called Donetsk People's Republic,56.54556650246305,So-called 'Lugansk People's Republic,56.54556650246305
UFK in Moscow (RSU OIL AND GAS,USC,73.10344827586206,Cossack National Guard,66.48090096365958,International Union of Public Associations 'Great Don Army,64.3205050646067,So-called 'Lugansk People's Republic,63.185550082101805,Gas Industry Insurance Company SOGAZ,63.17369093231163
"""DATEKS SOFTVER",VAD Aktsionernoe Obshchestvo VAD,65.00686813186813,Donetsk Republic,62.40079365079364,'Federal State of Novorossiya,62.301587301587304,ROSNEFT AERO,62.10317460317461,Industrialny Sberegatelny Bank,61.58730158730159
"""MILL.RU",Mir Luganschine,69.68253968253968,International Union of Public Associations 'Great Don Army,59.85797827903091,Fedosia Oil Products Supply,56.64902998236332,' 'Sparkling Wine Plant Novy Svet,56.03174603174603,People's Union,54.76190476190476
Asmersaev Sergey Igorevich,Separate Artillery Brigade of the 1st Army Corps,62.863247863247864,State Unitary Enterprise of the City of Sevastopol 'Sevastopol Sea Port,62.17869087434305,Aktsionernoe Obshchestvo Genbank,61.07183257918551,State enterprise 'Universal-Avia,60.95028030511902,"Movement ""Novorossiya"" of Igor Strelkov",60.774337090126565
"""Biko Regions",Battalion Gvardeysky,65.92592592592594,Bank Otkritie Financial,63.96940418679549,Otkritie,63.888888888888886,Prizrak Battalion 'Ghost' Brigade,63.59563375692407,Prizrak Battalion 'Ghost' Battalion,62.878787878787875
"""Rolf"" branch ""Star Star",Stroygazmontazh Corporation (SGM Group,65.15801515801516,Prizrak Battalion 'Ghost' Brigade,64.871540013855,Bank of Russia,64.86291486291486,Zarya Battalion,64.76190476190476,Black Sea Bank for Development and Reconstruction,64.13653180570475
Oleinik Valery Petrovna,' 'Sparkling Wine Plant Novy Svet,69.69997457411644,ORIENTAL REVIEW,66.28019323671496,Concern Almaz-Antey,64.72452033092765,Sberbank (Public Sberbank,63.54382332643203,NEW EASTERN OUTLK,63.14293833475419
"""Turbomechanika",SOVCOMBANK,68.57142857142856,Sberbank,67.06349206349206,Rostec,66.34920634920634,VTB Bank,66.07142857142857,Smert Battalion,63.650793650793645
"""AVTODIZEL",Azovsky likerovodochny zavod,64.15343915343915,VTB,62.96296296296296,'VO TPE,62.03703703703704,Battalion Gvardeysky,60.0,ORIENTAL REVIEW,57.777777777777786
"""Di Pi Ji",Crimean Republican Enterprise Azov Distillery Plant,62.254901960784316,Donbas People's Militia,61.413043478260875,First Crimean Insurance,61.413043478260875,Donbass People's Militia,61.111111111111114,Feodosia Enterprise of oil,60.57692307692307
Gurkin Vyacheslav Anatolyevich,UAC,70.0,' 'Sparkling Wine Plant Novy Svet,64.44444444444444,Resort 'Nizhnyaya Oreanda,64.06862745098039,Concern Almaz-Antey,63.926482873851285,Genbank,63.01587301587301
Lobanov Mikhail Glebovich,Luhansk Economic Union,64.94949494949495,Donbas People's Militia,63.961352657004824,Luganskiy Ekonomicheskiy Soyuz,61.16339869281045,"O ""VO TPE",60.77777777777777,Prizrak Battalion 'Ghost' Battalion,60.7003367003367
Transport,Research and Production Corporation UralVagonZavod,65.25925925925927,Feodosia Enterprise of oil,64.88603988603988,NEW EASTERN OUTLK,63.46093993152816,State Enterprise 'Sevastopol Commercial Seaport,62.07729468599034,'Federativnoye Gosudarstvo Novorossiya,61.83683683683684
Sattors Sattors Svobirovich,'Federativnoye Gosudarstvo Novorossiya,66.04270937604271,State Enterprise 'Sevastopol Commercial Seaport,65.3515834675255,VAD Aktsionernoe Obshchestvo VAD,63.858024691358025,State Unitary Enterprise of the City of Sevastopol 'Sevastopol Sea Port,62.768959435626094,Mostotrest; 'Mostotrest,62.32804232804233
Alekseev Vitaly Sergeevich,Internet Research Agency,63.56837606837607,' 'Sparkling Wine Plant Novy Svet,63.44729344729344,So-called Donetsk People's Republic,61.51475975005387,So-called 'Lugansk People's Republic,61.51475975005387,State Enterprise 'Sparkling Wine Plant 'Novy Svet,61.49208947081287
Samokhin Sergey Nikolaevich,Luganskiy Ekonomicheskiy Soyuz,68.3068783068783,Peace To Luhansk Region,66.82769726247987,Aktsionernoe Obshchestvo Genbank,66.74382716049382,VAD Aktsionernoe Obshchestvo VAD,65.52469135802468,Bank Rossiya,65.347923681257
"""EYRBARTER",Separate Artillery Brigade of the 1st Army Corps,61.80555555555555,Rostec,61.11111111111111,'Lenpromtransproyekt,60.526315789473685,Resort 'Nizhnyaya Oreanda,59.457671957671955,Genbank,58.730158730158735
"""FEDOSKINA DELETE",Feodosia Enterprise of oil,66.82692307692308,Fedosia Oil Products Supply,66.79994388327722,Black Sea Bank of Development and Reconstruction,66.11111111111111,Free Donbas,65.9090909090909,Black Sea Bank for Development and Reconstruction,65.89852607709751
Vlasenko Kirill Igorevich,ORIENTAL REVIEW,64.8888888888889,ROSNEFT AERO,64.44444444444444,Bank Otkritie Financial,63.961352657004824,Luganskiy Ekonomicheskiy Soyuz,63.12418300653594,VTB Bank (Public,61.629629629629626
"""Loggik Stars",Bank Rossiya,65.27777777777779,Zaliv Shipyard,64.28571428571429,Mostotrest,63.88888888888889,'Mostotrest,63.88888888888889,GEOPOLITICA,62.62626262626263
NEZMEEVA Anna Fedorovna,Almaz-Antey Defense,65.83269768624459,Concern Almaz-Antey,63.443935926773456,Resort 'Nizhnyaya Oreanda,62.57246376811594,Black Sea Bank of Development and Reconstruction,62.47843340234645,Black Sea Bank for Development and Reconstruction,62.18081435472739
STROYTEKH,Stroygazmontazh-Most (SGM-MOST,67.3052362707535,Rostec,66.2962962962963,Otkritie,66.01851851851852,Stroygazmontazh Corporation (SGM Group,65.56556556556556,Mostotrest,64.44444444444444
"TPK ""VEREND",TPE,81.33333333333333,'VO TPE,64.44444444444444,VAD Aktsionernoe Obshchestvo VAD,61.597222222222214,VEB.RF,60.55555555555555,The Great Don Army,60.105820105820094
"""F.Franceli",Sberbank (Public Sberbank,62.77777777777778,Luhansk Economic Union,62.51082251082251,UAC,62.22222222222222,Smert Battalion,61.111111111111114,ORIENTAL REVIEW,61.111111111111114
FARTRON-TRADE,Prizrak Brigade,67.45726495726495,The Great Don Army,66.75731675731676,ROSNEFT AERO,66.5954415954416,Battalion Gvardeysky,65.64102564102564,"""United Aircraft",65.2991452991453
"""AHS",Army of the South-East,74.09090909090908,Zaliv Shipyard,62.698412698412696,Bank Rossiya,61.11111111111111,Luhansk Economic Union,60.10101010101009,Death Battalion,60.0
AuroraAvto Belgorod,Prizrak Battalion 'Ghost' Brigade,63.42469075915594,"O ""VO TPE",63.30409356725147,Cossack National Guard,63.237639553429034,Rostec,62.57309941520468,Vostok Battalion,61.71052631578947
"""OBIT",GEOPOLITICA,67.42424242424242,Somali Battalion,66.66666666666666,Battalion Gvardeysky,65.0,ORIENTAL REVIEW,65.0,Sobol,63.33333333333333
"Chow DPO ""1C-Education",Oplot Battalion,63.91534391534391,"O ""VO TPE",62.301587301587304,'VO TPE,61.904761904761905,Research and Production Corporation UralVagonZavod,60.36925647451964,Fedosia Oil Products Supply,60.105820105820094
"Security company ""AKS Gard-NN",Gas Industry Insurance Company SOGAZ,68.84920634920634,"So-called ""Luhansk Guard",68.4051881622214,"So-called ""Lugansk Guard",68.4051881622214,' 'Sparkling Wine Plant Novy Svet,67.6984126984127,Peace To Luhansk Region,66.44440384849591
Toropov Sergey Viktorovich,TPE,73.46153846153847,"Movement ""Novorossiya"" of Igor Strelkov",67.59920455572629,Movement Novorossiya of Ignor Strelkov,67.0539224314968,'Federativnoye Gosudarstvo Novorossiya,64.88961488961489,Azovsky likerovodochny zavod,64.87586487586489
"""satellite car",Rostec,65.8119658119658,Smert Battalion,65.2991452991453,Somali Battalion,64.04914529914531,Internet Research Agency,62.863247863247864,Sparta Battalion,62.17948717948718
Oddovnov Gleb Alexandrovich,VAD Aktsionernoe Obshchestvo VAD,65.52469135802468,ORIENTAL REVIEW,61.23456790123457,Aktsionernoe Obshchestvo Genbank,60.26461510530138,'Federativnoye Gosudarstvo Novorossiya,59.872152854609,Donetsk Republic,59.845679012345684
Anchor Consulting,Luhansk Economic Union,68.26408885232415,Cossack National Guard,65.32976827094474,Peace To Luhansk Region,64.84359630139681,Dobrolet,63.97058823529412,Concern Almaz-Antey,62.07899427713669
Global Realti.,Smert Battalion,65.2991452991453,Oplot Battalion,65.2991452991453,Somali Battalion,64.04914529914531,Dobrolet,62.60683760683761,Battalion Gvardeysky,62.30769230769231
"""ERMI",RDIF,66.66666666666666,'Chernomorneftegaz,64.2156862745098,First Crimean Insurance,64.13043478260869,Concern Almaz-Antey,63.59649122807017,'Lenpromtransproyekt,63.59649122807017
Bryansk Regional College,Bank Rossiya,67.04545454545455,Resort 'Nizhnyaya Oreanda,66.11111111111111,Peace To Luhansk Region,64.16062801932367,'Luganskaya Narodnaya Respublika' (LNR,63.33099906629318,Sberbank (Public Sberbank,63.19444444444444
"""Company ARENA",Concern Almaz-Antey,68.7154950312845,Stroygazmontazh Corporation (SGM Group,63.8022638022638,Cossack National Guard,61.8006993006993,Somali Battalion,61.10347985347985,Promsvyazbank,59.70695970695971
"""Timfoy",RDIF,61.11111111111111,'Federativnoye Gosudarstvo Novorossiya,58.94894894894895,State Enterprise 'Magarach' of the National Institute of Wine,57.269303201506595,"Federal State Budgetary Enterprise 'Sanatorium ""Nizhnyaya Oreanda""' of the Administration of the President of the Russian Federation",57.11805555555555,Federal State Budgetary Enterprise 'Production-Agrarian Union 'Massandra' of the Administration of the President of the Russian Federation,57.03703703703704
"""SKS"" Treding",Donetsk Republic,64.5412457912458,"""United Shipbuilding",63.27751196172249,United Shipbuilding,63.27751196172249,Azovsky likerovodochny zavod,62.93290043290044,TPE,61.61616161616161
"""TET",The Great Don Army,75.00000000000001,'Interavtomatika,73.33333333333334,Z Interautomatica,72.54901960784315,Z Interavtomatika (IA,71.66666666666667,Internet Research Agency,70.83333333333334
"""MONOLIT ISTAYT",GEOPOLITICA,71.2121212121212,Oplot Battalion,67.35449735449735,"Mostotrest, P",66.26984126984127,"Movement ""Novorossiya"" of Igor Strelkov",64.38223938223938,Movement Novorossiya of Ignor Strelkov,64.09774436090225
"""DENERARAER",'Federal State of Novorossiya,65.35714285714286,"""United Aircraft",62.698412698412696,United Aircraft,62.698412698412696,Industrialny Sberegatelny Bank,62.22222222222222,Research and Production Corporation UralVagonZavod,61.92592592592593
"""STO Zhukova",Sovkombank,65.15151515151516,Resort 'Nizhnyaya Oreanda,60.35353535353535,"So-called ""Luhansk Guard",59.92847731978167,Vostok Battalion,59.60497835497836,Vneshekonombank,59.292929292929294
Hermes.,'Chernomorneftegaz,70.91503267973856,'The Berkatit-Tommot-Yakutsk Railway Line's Construction Directorate,64.09618573797678,The Great Don Army,62.96296296296296,"State Corporation for the Promotion of the Development, Manufacture and Export of High Technology Products ""Rostec",62.89682539682539,'Lenpromtransproyekt,62.57309941520468
"""PARUS",Bank of Russia,69.52380952380953,Peace To Luhansk Region,65.79710144927536,State enterprise 'Universal-Avia,65.3763440860215,Crimean Republican Enterprise Azov Distillery Plant,63.26797385620916,International Union of Public Associations 'Great Don Army,62.92397660818714
"""City22",Industrialny Sberegatelny Bank,53.333333333333336,Integral,52.77777777777778,Gas Industry Insurance Company SOGAZ,52.77777777777778,'Institute Giprostroymost - Saint-Petersburg,52.4390243902439,Crimean Republican Enterprise Azov Distillery Plant,51.9607843137255
"""Veles Pris",VEB.RF,68.88888888888887,ZELENODOLSK SHYARD,64.44444444444444,People's Union,63.8095238095238,Sberbank (Public Sberbank,62.77777777777778,Feodosia Enterprise of oil,61.92307692307693
"""NPO"" Bavilon",Vostok Battalion,68.2449494949495,Somali Battalion,65.9090909090909,Sparta Battalion,65.9090909090909,Oplot Battalion,65.79124579124579,Smert Battalion,65.33910533910534
"""SBSB-Klychavto British",Sberbank of Russia,64.30976430976432,Aktsionernoe Obshchestvo Genbank,62.689393939393945,Sberbank (Public Sberbank,60.82944832944833,VAD Aktsionernoe Obshchestvo VAD,59.65909090909091,CB IS Bank,59.62121212121212
Pinky Yuri Yuryevich,Luganskiy Ekonomicheskiy Soyuz,57.93650793650793,State enterprise 'Universal-Avia,57.90322580645161,Sberbank (Public Sberbank,57.85353535353536,Mir Luganschine,57.22222222222223,Bank of Russia,56.904761904761905
"SZ ""RKS-Bulanikovo",Sberbank (Public Sberbank,66.62267471091,Sovkombank,65.09803921568627,Russia Bank,63.43830461477521,Sberbank of Russia,63.15111903347197,IS Bank,62.55835667600373
Kachkovenko Anna Vladimirovna,Luhansk Economic Union,68.82721740733912,Concern Almaz-Antey,63.39057192051748,Azovsky likerovodochny zavod,62.48859697135559,Russian National Commercial Bank,62.1551724137931,Research and Production Corporation UralVagonZavod,61.64176245210727
"""Alliance North Grupp","So-called ""Luhansk Guard",65.05175983436854,Peace To Luhansk Region,62.670807453416145,' 'Sparkling Wine Plant Novy Svet,61.66666666666667,So-called 'Lugansk People's Republic,61.50793650793651,Research and Production Corporation UralVagonZavod,61.23529411764706
"""Art-Grupp",Battalion Gvardeysky,60.18518518518518,Research and Production Corporation UralVagonZavod,59.96296296296296,ROSNEFT AERO,59.25925925925925,Gosudarstvennoye unitarnoye predpriyatiye Respubliki Krym 'Zavod shampanskykh vin 'Novy Svet,58.88888888888889,State Unitary Enterprise of the 'Republic of Crimea' 'UNIVERSAL-AVIA,58.73219373219373
"FSUE ""Slavpid at the Russian Foreign Ministry",Russian Direct Investment Fund,70.20763187429854,International Union of Public Associations 'Great Don Army,68.58664884980675,Separate Artillery Brigade of the 1st Army Corps,68.33964646464646,State Enterprise 'Sparkling Wine Plant 'Novy Svet,67.59617451106813,State Unitary Enterprise of the 'Republic of Crimea' 'UNIVERSAL-AVIA,67.49417249417249
Savinova Olga Nikolaevna,Sobol,65.55555555555556,Russian National Commercial Bank,65.47880116959064,Cossack National Guard,63.56060606060606,Resort 'Nizhnyaya Oreanda,62.698412698412696,Industrial Savings Bank,62.57246376811594
"""Arno",Bank Rossiya,69.44444444444443,Narodny Soyuz,68.58974358974358,'Interavtomatika,67.22222222222221,ORIENTAL REVIEW,67.22222222222221,Z Interautomatica,66.17647058823529
"""TFN",Free Donbass,61.11111111111111,VTB Bank (Public,60.0,First Crimean Insurance,59.90338164251207,Feodosia Enterprise of oil,59.401709401709404,"""VO Technopromexport",59.06432748538012
calls Ilya Alekseevich,So-called 'Lugansk People's Republic,63.51667939903235,Kalmius Battalion,60.91305208952268,Luganskiy Ekonomicheskiy Soyuz,60.577200577200585,Almaz-Antey Defense,60.207336523125996,Concern Almaz-Antey,59.36204146730463
